-NqUWliDsTgSd_QNEFWNyA,wpQsmMvdhefqIlxvRt_Jbg,DonDon Izakaya,3.0,314,1,2018-11-15 03:21:35,HbWwwpGfdrKzwJBFe59dSw,1.0,1.0,"",Andy,1
sW_JtLEVNgxYj1Nhl1HeRA,BYDs_o6U4CLxJec8k1Q90Q,Poke Guys,4.0,338,1,2016-12-19 02:22:52,5YCtwMwQktLO8ADzfLtNbA,3.0,3.0,"",Zoe,2
sW_JtLEVNgxYj1Nhl1HeRA,G1Ce_QBHwT_R8Fc2-ARrwQ,Tachi,4.5,131,1,2019-06-14 22:34:08,Cez5MUabAFjx_Wj1hBSBxw,3.0,3.0,"",Zoe,2
ss2v0QgGdN3IOR03eHbPwQ,3_pqjWhP3js9AQy3Ktm2uw,Shoxs Billiard Lounge,3.0,33,1,2013-03-11 14:38:13,rAJtGdBku5mLgyXhi_O1qA,3.0,3.67,"",Jaimy,3
sx0lZ4hqdmW36V74LJ4vIw,wE9mtxmnOz4593N66X0CbQ,Urban Falafel,5.0,15,1,2019-12-10 19:01:48,5dRNqOmkP7ofEjZ43_8G2w,5.0,5.0,"",Joshua,1
t4ZdLHRzXixQCjznT5CRgA,ohEGwJtSqrVd2SD-FKKrUQ,Napoli Centrale,4.5,59,1,2017-04-24 02:37:43,JnFM9jf1kYVqYLCIDxb3gw,3.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,h_4dPV9M9aYaBliH1Eoeeg,Wvrst,4.0,782,1,2017-12-09 09:14:06,jRjKSDWDUGx3QOpShTA0bw,1.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,8XVAcOZ02IGTQE-pvKhXXw,Plentea,4.5,87,1,2017-02-18 06:35:23,la9EXfiFwqJD3lUUmF2p7Q,5.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,cfT6rmhWvUnbEqfKXhwxYw,Cafe Neon,4.0,60,1,2017-02-02 02:16:05,OvNUx-QVaBTFp448vhqzEg,4.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,Orgm9nmcClxnAUva4nOKyA,Hothouse,3.5,338,1,2017-12-10 02:52:30,Qv2T1bZvVgCPcB3XSayQ8w,5.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,arDp3i7B_ULDsbZcYk_57A,Glory Of India Roti Cuisine,4.0,50,1,2017-02-18 06:38:28,pzPiiv_9DvzjfChp5vbFMg,5.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,B70iTJjcPkuYn8ouUewWgw,Gusto 101,4.0,956,1,2017-02-02 02:09:30,9EsPWc47sg3e0Nk5L7cFdw,5.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,mzREMIknfmagJugibXrCsQ,Pho Tien Thanh,4.0,392,1,2017-02-18 06:44:46,V5ekjK1giG2DMPCeP9EGkw,5.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,1XHDkz_n-H3U--xCmC1Lmw,Paramount Middle Eastern Kitchen,2.5,35,1,2018-03-05 17:03:11,8KHHHgVxPhOfR0VSBYUu7Q,5.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,bl0GSLa6DvLXCvhAw5DVUg,The Pie Commission,4.5,68,0,2017-02-18 06:26:46,KDKSlqw4G-A3w3RhwkaCFQ,3.0,4.1,"",Jane,21
t4ZdLHRzXixQCjznT5CRgA,o3dA9fcwg84luw9yamk7wQ,Butter Chicken Roti,3.5,87,1,2019-05-23 02:33:40,jAX4I_aPKki0ARQFPuVHRg,2.0,4.1,"",Jane,21
tBewQRHJ00njiAP97774hw,dTuT_G3Zp79RZmnF3oxfiA,The Bier Markt,3.0,250,1,2012-08-30 01:31:23,sCqWfsEAUc9cbhR1xc7UBQ,1.0,2.44,"",George,9
tUR__c-NNPU879dJtHXPsA,SGP1jf6k7spXkgwBlhiUVw,Kekou Gelato House,4.5,408,0,2017-04-17 17:04:12,MHGwcHaz2vEjLqEDjWpemg,3.0,2.0,"",Cole,4
tV2NtsmwLngk_V7zEc9MaA,vrAZ6qenlYwHfgzSSlmkiQ,Regency Restaurant,4.0,72,1,2018-08-23 17:28:45,jBuTMsf_glheejaXmFVKHA,5.0,5.0,"",Nicoke,1
t_3gGRA0_IlaXnyhsus7Rg,W7Ua8ELRMm3IPd23fp7XjA,Matsuda Japanese Cuisine,3.0,245,1,2016-03-01 03:54:07,Y2hSqgifVD7jag7pqwBZ-w,3.0,3.91,"",Tj,11
t_3gGRA0_IlaXnyhsus7Rg,h_4dPV9M9aYaBliH1Eoeeg,Wvrst,4.0,782,1,2015-03-30 04:35:27,Fr9rFOJSDHE0U1H9GwNbIg,4.0,3.91,"",Tj,11
t_3gGRA0_IlaXnyhsus7Rg,x3JHj5h33ouzw_Ynj-utJg,Asian Legend,3.5,118,1,2014-08-15 00:01:11,WOa524SzkC-oRJM5JSlAgg,4.0,3.91,"",Tj,11
tfNaUQe-elhL-z2ZmdV64w,sETpHfJy4dmbawM5iYNTrg,Wild Wing,1.5,30,0,2012-10-14 15:20:22,iDoKedwiRKntsgD0ZZKIYQ,1.0,3.02,"",Risk,90
tiODu0-Bft4CEiFijpJpxw,HMdRgYAH68iJ7Xq54g13lQ,Freshii,2.0,31,1,2016-09-04 11:03:49,c82nWH01aDekkygjEbKKJg,1.0,3.0,"",Leeran,6
tss2Xz2d8M2p-rXKujaZyA,T7yKffTuhiIZclsgjfgowA,Pizzeria Via Mercanti,4.0,223,1,2012-03-10 04:34:21,O3uNF8hNET_Hd-1SBU4Klw,1.0,3.65,"",Kasia,19
tss2Xz2d8M2p-rXKujaZyA,AHeH9lMFoEbgUEyWSosSMQ,Benkei Sushi,3.0,8,0,2010-10-09 22:02:41,EJ6Jn5WESNAO8VjTwJU67g,3.0,3.65,"",Kasia,19
tss2Xz2d8M2p-rXKujaZyA,tjw1yJdmatifLYHbsI9HGA,By The Way,3.0,87,1,2011-05-20 16:24:32,OxTkvlrT_nyUQMn2sxtjIw,2.0,3.65,"",Kasia,19
tss2Xz2d8M2p-rXKujaZyA,9CYZaEbU3KjdLFMkKbUXVw,No One Writes To The Colonel,4.0,90,0,2011-07-05 17:29:06,XA1FCHfSFPsNIq4uyw0ctA,4.0,3.65,"",Kasia,19
tss2Xz2d8M2p-rXKujaZyA,FML0YqZ7dLBBC3Suap4_4Q,416 Snack Bar,4.0,319,1,2012-03-10 04:36:39,c7stN3IuCCnZXwKw9ztVOw,4.0,3.65,"",Kasia,19
twkW_mL62zD8G9wMdsL6wQ,nHFJtud7jWZhM9dHQ1eIRA,Buk Chang Dong Soon Tofu,4.0,439,1,2016-05-05 00:46:54,bYa2TAdPkQsS4Cz0Z8QXQA,2.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,8I5U8OQ06nSxX2y4PPOWzQ,Japango,3.5,667,1,2015-06-12 22:07:21,fcb8QKx586WkmjrSPprPkA,2.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,KIs5vcQLVExjxtEOBNkXdA,The Boil Bar,3.5,53,1,2016-11-17 02:30:50,zATY0q400SZlnlK0_OO8ZQ,4.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,F_oPMHJrH42R67xp5eKtQA,Yummy Korean Food Restaurant,4.0,235,1,2017-01-12 03:22:21,IS3OR4Hd0LMVaddAcKazzg,5.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,ZxrWn3v1ZVX9SC_ObbfpHQ,Ruby Watchco,4.0,246,1,2014-10-25 20:52:24,ytmnYT7RkheOW8_hgyGHWw,1.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,RADloW1UROUn4FJFU4JJNg,Buster's Sea Cove,3.5,293,1,2016-04-28 03:59:42,6LxLhJn7sBpBzx_0pZ0xCg,1.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,AQJPI5rnkb7pBnBMWtSjvw,The Shore Club - Toronto,4.0,182,1,2016-06-03 00:06:58,AoxAOJ4frBjLWfnw7dYC4w,1.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,aCQbOhehLeej31x6EMY5eQ,Spring Rolls,2.5,227,1,2016-02-15 00:42:05,DYd8g1qNhdYAfDeTTjxyMg,1.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,NC-i4xLdgVAjnvL8YB4fuA,Yummy BBQ,3.0,91,0,2016-06-04 02:42:48,kk1Tz1ZOKyTdukdOyNl_ZA,5.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,anGYRueZJKYCJefKFccfjA,Made In China Hot Pot,3.5,70,1,2014-10-31 01:41:10,UOT06nAh1rRGQATWd0MYDg,1.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,l2WFLLHJnO0cCheozTaRXQ,Alexandros,3.5,123,1,2016-05-05 00:51:44,N6bGRhmLMNqp_fksYyvebA,2.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,TWdbzvg2oLcdPkl2UTMjLg,Zheng's Juicy Fried Buns,2.0,5,1,2019-12-02 03:12:06,8mDYkK6rPxKortJeEqHfhg,1.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,pSMK_FtULKiU-iuh7SMKwg,Blaze Fast-Fire'd Pizza,4.5,506,1,2017-01-12 03:27:04,8BqhFn_qvIQaBDd_kQMvEQ,5.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,4.5,1097,1,2016-11-17 02:28:03,phtJ0oVsaQSpOxInPgG3pA,5.0,2.61,"",Grace,27
twkW_mL62zD8G9wMdsL6wQ,ZumOnWbstgsIE6bJlxw0_Q,Jacobs & Co. Steakhouse,4.5,538,1,2016-06-04 02:48:00,AEIWcf7NRMuwgMj9KYkSQA,5.0,2.61,"",Grace,27
uAHCNQTt_K72ln8f2PXg8A,J9vAdD2dCpFuGsxPIn184w,New Orleans Seafood & Steakhouse,5.0,122,1,2019-04-06 19:17:13,2eCs13aL7dFPZKjZWIh9ew,5.0,3.88,"",Vinitha,8
uXL1OiPrzFSuJrhnroSRnw,BJ9GwNMo8vIgSuKc6B_mOw,Dynasty Chinese Cuisine,3.0,126,1,2016-05-09 03:42:50,Oq-fPsc27BDlwUaKaI-pfQ,1.0,1.0,"",Jenny,1
ub8FMhBU6hJ0u1jjChlkyg,RUd_M7DPJq1I3DPq0oF--w,Lahore Tikka House,3.5,494,1,2017-11-30 01:32:34,b5Lc8ReK5FQJknJXEkMV9w,5.0,4.42,"",Agha,7
ublPianzfLRA2qg6Jhkkzw,v_UM-AW9YYTCbWUNa-w1Gg,Epicure City BOM,4.0,153,1,2015-10-09 01:06:48,_H0qOikdHTFTsDH4RApgjg,5.0,4.18,"",Dorothy,45
ucWtp7lkekzlomgwFsh17Q,Jf1BBm837LtHJi-cAImwMg,Vicky's Fish & Chips,3.5,25,0,2013-03-01 08:40:06,WCn4dwsrEbtm6LTqqiwMxw,4.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,W5d8iNog90R-qw43m5dGwg,Café Polonez,4.5,241,1,2013-03-01 07:49:21,e0pQgk1v7OumGBbDSGOrhA,5.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,aMT1FXZvm2_bmJT6QoLV8A,Si Chuan House Cuisine,3.5,24,0,2013-03-02 01:50:58,tHsM2fRpLtWP51L5fTPMwg,4.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,bQm046mj02fKlNMvoS2SBg,Anatolia Restaurant,4.0,166,1,2013-03-02 01:59:28,IYuUpojtjuiRbPg-3AHXvg,4.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,mfcPR3V14i-GgkLlVtnNfw,Karelia Kitchen,4.0,84,0,2013-03-02 01:23:59,V3FySsSC6p9p-iK0PSUcJA,4.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,Jr2qi4Nq3xrfNTa_jTVtYg,Shala-Mar Restaurant,3.0,8,0,2013-03-02 02:26:10,kIw-WsNRjy804uHjUf2fJA,2.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,rVdadAcPeUXjcIHxoO8cGQ,Dukem Restaurant,4.0,24,0,2013-04-06 08:28:14,-POJns9SVkrnmraKMT0Ebw,4.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,e5-fDENYpBTNwX6cHFS3Ag,Casa Maroc,3.0,26,0,2013-02-21 11:06:22,KFxtddggd76p2DTre427rg,3.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,Yh8xSwsPSJgVatvXulmh5g,Rashnaa Restaurant,3.5,50,0,2013-03-02 02:12:34,KE_rVhYZJSVYop-JsK5yJQ,3.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,u3wWKIIdTZuAYqa2jHJoxA,Konner Chinese Restaurant,3.5,22,0,2013-03-08 06:21:29,dDa8JBxg4XAEPFt4J-nQUw,3.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,bejxx0XrZ6Ogv-o-3InELA,Sugar Marmalade,3.0,164,1,2013-04-10 04:42:22,-2lqV1xPJgWMD8X3CWmikA,3.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,OPsIWWjT9lmhKd-MvTWJPQ,African Delight Cafe and Restaurant,4.0,9,1,2013-03-30 06:41:45,7LIEc67IZlK6nP_sooUh-g,2.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,6VT-yjlxGnuMho0E_EM8RQ,Aragvi Restaurant,4.0,19,0,2013-03-02 01:13:25,rSovSMbhbzv0FDk0Sg5SEQ,4.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,FH4rmSFeBOrt91ji0ZqlRQ,The Queen of Sheba Restaurant,2.5,11,0,2011-07-12 05:01:46,IW43rCoDC56iQk1OUlwYsA,3.0,3.5,"",Kevin,27
ucWtp7lkekzlomgwFsh17Q,rOX0JJqKBGvyFHQUEMLPvQ,Cafuné,3.5,11,0,2013-03-01 03:40:18,K4RV5DUWrTXjOVSDOZpH0Q,3.0,3.5,"",Kevin,27
ucbbNjXDW5xYSbAlu-lx8A,snw9iNNLpFYZeHotW00uVA,Lee Restaurant,4.0,615,1,2018-07-12 03:28:10,1gsz8a7u66zfspQBWktRZA,3.0,3.0,"",Sam,3
ucbbNjXDW5xYSbAlu-lx8A,kFlc2Sat1kZx4rN6g0hfgQ,TORA,3.5,112,1,2019-01-21 21:32:40,mSIOLaBt3dQM1lU-ghVuzA,1.0,3.0,"",Sam,3
ueNN5Pyhpq1AvJ8eAlbitA,LfQrDmEbdzqQiBg6J-cJqw,Hazel's Diner,3.0,43,1,2013-09-14 16:09:26,4-sxKYBKICmLOGi1cv_9Ew,3.0,3.33,"",Andrew,6
ueNN5Pyhpq1AvJ8eAlbitA,qDguZjZSYPOzq-je_EqO3w,Bamburger,3.5,31,0,2013-07-01 19:48:21,A4ihAymdWPNDSMZqTkgdLQ,2.0,3.33,"",Andrew,6
ueNN5Pyhpq1AvJ8eAlbitA,bEVWHtBRYVwqaaNF4mWNYg,Coquine Restaurant,3.5,133,0,2013-07-01 19:50:23,g3Z9jhT3Ifa44-2B5LVDgg,4.0,3.33,"",Andrew,6
ueNN5Pyhpq1AvJ8eAlbitA,WH6TE8U3B5BLRU2Ih4b4mw,Falasca,4.0,50,0,2014-07-26 14:11:51,FVUc0UEz6tR3xgDvHbEGWA,1.0,3.33,"",Andrew,6
ufQkoS83MTer8y5s5TpEmA,mZRKH9ngRY92bI_irrHq6w,Richmond Station,4.5,751,1,2016-02-09 04:38:19,jFpJaSETgFjZo3FysC0tIg,5.0,4.06,"",Jade,16
uzTrY96BIGKZNSyirUQ2Dg,WbS58nfQQZaxWk1BUPBuJQ,The Poke Box,4.5,161,1,2018-03-13 20:27:11,no4e-ykh8QAozs-QG-5CSw,4.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,SGP1jf6k7spXkgwBlhiUVw,Kekou Gelato House,4.5,408,0,2015-08-17 22:58:32,TLKscnnKVZDBLF3IaYseiA,5.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,uEDTiYtWzFtJdJqRcPq8Lw,deKEFIR,4.5,116,1,2018-03-14 19:29:00,6oUadjw7oGngdhaQ53t8zQ,4.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.5,2758,1,2015-11-07 02:46:52,PQ7UCG8QUkLR8IsByiC5ww,5.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,BYDs_o6U4CLxJec8k1Q90Q,Poke Guys,4.0,338,1,2016-12-25 22:24:50,ceR2n_8iTUY6-gIhoQKzDA,3.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,0a2O150ytxrDjDzXNfRWkA,Miku,4.0,743,1,2016-12-25 16:17:08,BhSulY4vXstCe6a1NqlOQg,2.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,0a2O150ytxrDjDzXNfRWkA,Miku,4.0,743,1,2017-01-13 21:59:31,eeVhhMi7w8lx9gTi5ArPAw,3.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,bRntmjztJ4dFDA_LYiEECw,Snakes & Lattes Annex,4.0,334,1,2017-10-10 16:56:12,B4MIyZJMHYj4oVmJ0sk5Ng,5.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,q9_gLvTNf11etVxbH7JY0Q,Yasu,4.5,354,1,2017-05-29 21:34:55,PHvfypk961ZcQHhrHAtXDQ,5.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,0-ZA4TTKlHYGIQJj06G0-w,Loaded Pierogi,4.0,186,0,2017-10-10 16:50:44,0qjSf_vy0DQJYZpiaW09dQ,3.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,4JxFc9_0epj0YJPcJy3Xsg,Roll & Roll by JC Mart,4.0,80,1,2015-11-04 01:39:30,1EAYrz4OXogQFg7lYrkPYw,5.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,RwRNR4z3kY-4OsFqigY5sw,Uncle Tetsu's Japanese Cheesecake,3.5,1009,1,2015-07-24 13:41:42,uxGC-cAz5ZJGpvQXn2lDqQ,5.0,3.67,"",Jenn,43
uzTrY96BIGKZNSyirUQ2Dg,lDpVyjENOz_qbxbRoyBi8w,Black Camel,4.5,335,1,2016-12-08 18:41:40,e72myAdQb3rVgB1WVyXwrA,5.0,3.67,"",Jenn,43
vC5LRKLAiu9wHMuXTZR1Iw,x8b12bxgvyYBFXRq0AIN3A,Umi's Kitchen,4.0,16,1,2019-03-06 00:08:44,7MJGla7vmxfJPPJ8G6oPqA,5.0,3.5,"",Yasmin,2
vCtyMbwGjEyOsx-fOgZAOA,OFbiUooV4CqLjrvdOBXz-A,Branca,4.0,84,0,2016-12-19 15:51:31,YtV6xB1LZ7S6xDLqvIcnqg,5.0,4.0,"",Carolyn,3
vHg6Xw1u-t2LUuyAs3Tf4A,tvYID0arhN-shKGUrC1Wsg,Copacabana Brazilian Steak House,3.5,346,1,2018-07-17 15:52:59,5VbH0MVmCHFSU5WxgkL8Qw,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,1pXyaPUXMqZyxW1Ew7BLUg,Guirei Japanese Restaurant,3.0,67,1,2018-07-17 15:38:54,ApQ9hbO59w7ZOS0USTAZBg,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,eQCYur0033RkZdh5VjbF8A,Oliver & Bonacini Café Grill,3.5,226,1,2016-10-04 18:37:17,EOBoxxSkRxdCmSquJKNKrg,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,ERnG-1q3igX3VSgm5uLZ6A,Pizza e Pazzi,4.0,77,1,2016-11-16 14:06:30,F2WhWSRmUtd4bIrjH_ReOw,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,tJcpzXzykNSLuzWwa1JQUw,Queen St Warehouse,3.0,374,1,2018-12-04 21:03:47,RnYjvvCdL2knDnweYU8LFw,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,h_4dPV9M9aYaBliH1Eoeeg,Wvrst,4.0,782,1,2019-12-04 01:19:10,9mnYf5xZCpbbjhDzm5kJVw,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,UDk7qUVIetK3Y3NuARguqg,Banjara Indian Cuisine,3.5,411,1,2016-03-17 15:52:42,PDuz82zwvfqt6q5ou0EINg,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,RVXuyfudzpaPeHisGcPNsA,Sushi Mori,3.5,28,1,2018-02-02 18:17:51,qWM2YLWHANyI7yEOTeZ4GQ,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,_81fRJ9m8Fn1s8ixPun46A,Union Social Eatery,3.5,238,1,2016-11-16 14:13:17,M3n6lOlm_BwlGCTx0OqU1g,1.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,AercPW1B2YVNK3UsiPDkTg,Nota Bene,3.5,261,0,2016-10-04 18:33:15,bIL1xmkXU4Frke7pXgK-IA,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,rvHGv9Q7r5QkIYrCZlfoAQ,Pukka,4.0,155,1,2017-07-27 12:08:55,79hsWzVwsOb5Fkqt4xD2xw,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,ncQTs1Sl_B-Q6AvtIxXC5w,Virtuous Pie,4.5,46,1,2019-12-04 01:28:44,KtGCHNIGVMM1OfTwJIbD2Q,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,UmFL-tksFnHc4ecvABvdhA,Sophie's,4.0,71,1,2019-12-04 01:23:18,eaRH5I8zVTDO2ze6bRiFQA,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,cccT1HYSn1e4gDbMx9xebA,Fit For Life,4.5,37,1,2016-04-12 13:32:15,-hDho88lKjgl02aFiNikhQ,1.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,cccT1HYSn1e4gDbMx9xebA,Fit For Life,4.5,37,1,2015-11-21 21:45:17,VTvrfkL1sDjMUZO03B_dHw,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,JMiaNitMzMbJm6Kh0RbT5A,Canoe,4.0,670,1,2016-10-06 20:20:49,eoZNrimedyQHwVjD5leYWA,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,4MQaqhBUJCpghGukSWNq7w,Loose Moose,3.5,401,1,2019-02-12 15:19:40,auZRusnIfAChVejSal7zsg,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,a8pmtlVKf7NiSLI-4KejIw,El Catrin Destileria,3.5,899,1,2016-03-17 16:23:49,UPjDgOfJJpg-PkLAV2mesQ,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,59c3Cp-p5i18xFCKUuCkFQ,La Vecchia Ristorante,3.5,282,1,2015-04-02 18:38:17,LLJE2KU2sYTBozTHcie5jA,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,e178giuAicIhb16ymOtiBg,R&D Restaurant,3.5,245,1,2016-10-04 18:43:14,bT87jecOfC9m0Cl8edl5SQ,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.5,2758,1,2017-06-13 17:35:38,TuHrCNAktRNPSheUOQ0a0g,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,3MZ_H6D9jQFX1tBUIh_Iiw,Simply Thai Cuisine,3.0,50,1,2018-04-10 20:08:53,H8kL70r5tF-iikUQcBkghg,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,a8pmtlVKf7NiSLI-4KejIw,El Catrin Destileria,3.5,899,1,2017-11-06 15:40:09,_-rDfPC31PDBrWgRyCjFtA,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,YnHY2M-6Q5Lz_Loi8rZ2Ow,Khau Gully,4.0,65,1,2019-10-17 14:09:09,r55EtaoAn5ecIKlUcfg2OQ,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,B70iTJjcPkuYn8ouUewWgw,Gusto 101,4.0,956,1,2016-03-17 16:11:07,CCq36_VnOQtNiz6CymEpDw,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,ABRgXNwdOX_JyqChNr8IYw,Swatow Restaurant,4.0,382,1,2018-07-17 15:55:07,jsnpqCvergNBxH6Q_khiog,3.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,AH-ZCxeQe8CrygDreDFCGQ,Sunset Grill,3.0,37,0,2014-12-14 23:09:40,MhZB6jbq-hNWqv293OdYVA,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,2XUYdiTgCsDE0k61QC422A,Crepes Club,4.0,55,0,2019-01-06 23:57:20,uDcKZ1HkPfsy7Pk51_h1mw,1.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,OR6iRk0vrMzE-1gLg-WYrw,Grenadier Cafe,3.0,82,1,2017-06-13 20:37:09,_7_UwRlldDGKlFwXMZZAXQ,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,mYco0c2HXIGMs-XdrNnDjA,Carters Landing,3.0,37,0,2017-06-13 16:00:00,jGkTesXuOfyo253oasWOeQ,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,wNXw53wmePcf_V3rF18LUg,Grazie Ristorante,4.0,413,1,2014-12-16 01:21:29,lMcev2HdVN4MbK_YlwaQWw,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,Iw6HDyVxstrPz_r5ydnPXQ,Eggstatic,4.5,56,1,2019-12-04 01:33:42,8X2LUNWKTYX2ZIM-AMtdHw,5.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,mhYqhFq1W2YF02up_fL_wA,Aroma Espresso Bar,3.5,75,1,2015-04-02 16:17:54,zzqhcYNsUvSXZmEbX_cwIg,4.0,3.94,"2016,2017,2018",Olya,139
vHg6Xw1u-t2LUuyAs3Tf4A,GuiGKSh3_Z-V8L79McM5Ow,Vera's Kitchen,4.0,32,0,2015-11-21 21:39:32,1s0Ku_-hUgj3QwOCjRSxCA,3.0,3.94,"2016,2017,2018",Olya,139
